epoch,train_loss,val_loss,train_acc,val_acc,train_auc,val_auc,lr
1,0.5709740856281958,0.5901104807853699,0.73342175066313,0.7048192771084337,0.822107029529512,0.8006967629554362,0.001
2,0.8308285003631753,0.8534178805638508,0.5152519893899205,0.5060240963855421,0.8235089249906774,0.7902453186238932,0.001
3,1.4699836523526544,1.4814605253288544,0.5,0.5,0.8379183699315411,0.8124546378284222,0.001
4,0.9630451716225723,0.9846562481070139,0.6783819628647215,0.6807228915662651,0.8213524333527991,0.8150674989113078,0.001
5,0.9154206138074557,0.9148906483707657,0.5,0.5,0.844579572078886,0.8420670634344607,0.0005
6,0.7842834429019958,0.8175520365496716,0.5046419098143236,0.5060240963855421,0.859689085267609,0.8004064450573379,0.0005
7,0.5211155336320559,0.5682818516191229,0.7446949602122016,0.7168674698795181,0.8352201169360229,0.7869066627957614,0.0005
8,0.5083344975580271,0.5578652853707233,0.7785145888594165,0.7650602409638554,0.8483947681331749,0.8066482798664538,0.0005
9,0.47321828140504163,0.5047937110964075,0.7718832891246684,0.7409638554216867,0.8488380274257892,0.8137610683698651,0.0005
10,0.8519756825596331,0.9090399375881058,0.5888594164456233,0.5783132530120482,0.8658700898479552,0.8202932210770795,0.0005
11,0.5820847775006484,0.6010939529143184,0.653183023872679,0.6144578313253012,0.8707617727557361,0.8539700972564959,0.0005
12,1.2891093324919278,1.3962050450135426,0.6856763925729443,0.6987951807228916,0.8524412681437286,0.8099143562200609,0.0005
13,2.2816338083788317,2.428246311394565,0.5,0.5,0.8801476123803025,0.8342284801858034,0.00025
14,0.4067368904222544,0.4774214453007801,0.8083554376657824,0.7409638554216867,0.9019499890944143,0.8416315865873132,0.00025
15,0.5042192916576047,0.5782761871814728,0.7858090185676393,0.7891566265060241,0.8966379134448282,0.8377122949629845,0.00025
16,0.3861593898158491,0.43031398287738665,0.8269230769230769,0.8072289156626506,0.9081767267763793,0.8750181448686312,0.00025
17,0.41665457461809924,0.4734347936618759,0.7931034482758621,0.7289156626506024,0.9055611451568646,0.8599216141675134,0.00025
18,0.34539960194329683,0.49350887537002563,0.8488063660477454,0.7349397590361446,0.9395109372471488,0.8419219044854115,0.00025
19,0.344798019971076,0.47008868046553737,0.8454907161803713,0.7530120481927711,0.9330889544005797,0.8603570910146611,0.00025
20,0.2626586867896568,0.46774572744426957,0.906498673740053,0.7530120481927711,0.9689454650352848,0.853389461460299,0.000125
21,0.2378257054153741,0.6081794837871229,0.8978779840848806,0.7590361445783133,0.979444729787728,0.828276963274786,0.000125
22,0.36816009626148233,0.7186999263533627,0.8037135278514589,0.6807228915662651,0.9913318182777617,0.849905646683118,0.000125
23,0.09085260230840358,0.554873747100313,0.9827586206896551,0.7228915662650602,0.9993175214066093,0.8390187255044274,6.25e-05
24,0.12470806791232182,0.6616010583308806,0.9549071618037135,0.6987951807228916,0.9995162845021073,0.8454057192625926,6.25e-05
25,0.06548131948005932,0.6524259860975197,0.9953580901856764,0.7831325301204819,0.9999771334491905,0.8210190158223255,6.25e-05
26,0.094772502740435,0.7046660935304251,0.9814323607427056,0.6506024096385542,1.0,0.8143417041660618,3.125e-05
27,0.0279154691089251,0.5951748303620212,1.0,0.7168674698795181,1.0,0.847147626651183,3.125e-05
